qid,strategy,metric,rule,backtrack,informed,seed,target_step,oracle_step,targeted_oracle_match,success,em,f1,final_answer,terminated_reason,recovery_gen_tokens,recovery_tool_calls,recovery_latency_s,recovery_prompt_tokens,recovery_model_requests,n_prefix_steps,total_gen_tokens,original_gen_tokens,budget,step_budget_mode,new_step_allowance,execution_id,prompt_sha256,model_name,dataset,run_id,multiplier,manifest_sha256,selection_gen_tokens,selection_prompt_tokens,selection_model_requests,incremental_gen_tokens,incremental_prompt_tokens,incremental_model_requests,selection_latency_s,diagnosis_input_sha256,diagnosis_fallback,diagnosis_fallback_reason
5a745a6055429974ef308be4,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,1,1.0,1.0,The Wind in the Willows,finished,223,3,3.534895658493042,1926,4,0,223,238,476,new,8,751fa0c240dfe89f723b82142b99d5e83987ff09632034b27682e55279889829,e56a17c4e7da82a881479264cfbe0617d5ce014d4448b7d94d3d8e4cd5f3e606,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,223,1926,4,,,,
5a745a6055429974ef308be4,diagnosis_replay,,,0,False,0,0,,,1,1.0,1.0,The Wind in the Willows,finished,223,3,3.534895658493042,1926,4,0,223,238,476,new,8,751fa0c240dfe89f723b82142b99d5e83987ff09632034b27682e55279889829,e56a17c4e7da82a881479264cfbe0617d5ce014d4448b7d94d3d8e4cd5f3e606,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,35,1098,1,258,3024,5,0.6940359889999854,9285743ab822330005091cadb08cec6a7a24b4846adb77fdfce4b82e0f851c47,False,
5a77c58b55429967ab105281,full_restart,,,0,False,0,0,,,0,0.0,0.0,Ryan Gosling is still alive today.,finished,151,2,2.522184371948242,935,3,0,151,230,460,new,8,6ff8507fedad63e9f2f09f4cddb6e6e5b806a0ba0a8df5c9cdeb453238217b55,37e6cf691bb745ee579919acfbe83e6516d76d442af5d18e3e1655f1bfbcb7be,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,151,935,3,,,,
5a77c58b55429967ab105281,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,Ryan Gosling is still alive today.,finished,151,2,2.522184371948242,935,3,0,151,230,460,new,8,6ff8507fedad63e9f2f09f4cddb6e6e5b806a0ba0a8df5c9cdeb453238217b55,37e6cf691bb745ee579919acfbe83e6516d76d442af5d18e3e1655f1bfbcb7be,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,151,935,3,,,,
5a77c58b55429967ab105281,diagnosis_replay,,,0,False,0,2,,,0,0.0,0.0,Ryan Gosling,finished,66,0,1.0157074928283691,508,1,2,159,230,460,new,8,ea38d00af81fbcf2882ebb2a56829b558661c4cfc517f94557b033ad58383bc3,8c24932574999fa1b0b04a235a544649019e08b8720978d4bf15928faf3aec12,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,47,779,1,113,1287,2,0.8153382280002006,ea932f5bfa611813bdab5afe19aa64ed2d99a9c05fa44b7e894b1de19b14d545,False,
5a79c6a55542994bb9457091,full_restart,,,0,False,0,0,,,0,0.0,0.0,,max_steps,389,8,6.131103038787842,5859,8,0,389,408,816,new,8,cc87914a0f5f58fd90346b79ad85c58339dbf7a8178d9c721d4d06a3c6065802,0d446d600eafee00bd9bcca86d33c03211487e51ad57cb2defd84e106a16d25d,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,389,5859,8,,,,
5a79c6a55542994bb9457091,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,1,,,0,0.0,0.0,,max_steps,388,8,6.829512119293213,6033,8,1,455,408,816,new,8,9468554e65d8bc957e749041a19eafb80b3d3491615784601869bc164ecc14ea,eccb5f117ad9e765e4bc06ea5793c4fbec78e651d6f4af4f45fa8711c5295126,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,388,6033,8,,,,
5a79c6a55542994bb9457091,diagnosis_replay,,,0,False,0,2,,,0,0.0,0.0,,max_steps,423,8,6.829512119293213,8021,8,2,545,408,816,new,8,ae449cd434e88adf07fa7a1c3e824772a539d27914ba1b767f61a515cd4b367c,0d9e4d0eed89cfceb6c49df0e91fd7ef7a165b902c9005e4376105784c38540e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,38,1536,1,461,9557,9,0.8225572629999078,642e1224c8950e567912304d22fedb978b0c246b4bc92db7520700acefd0801f,False,
5a7aa9425542992d025e66e4,full_restart,,,0,False,0,0,,,1,0.0,0.5,Dino Buzzati,finished,172,2,3.1469008922576904,1144,3,0,172,321,642,new,8,ab37923216e29a3e0dcc651fbc84e936cce10b07e50a01e6ff4a927509eedd3c,b1e1ec2aea460b08038c75879c34c11878627ac254e39d537316e00c282882a4,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,172,1144,3,,,,
5a7aa9425542992d025e66e4,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,1,0.0,0.5,Dino Buzzati,finished,172,2,3.1469008922576904,1144,3,0,172,321,642,new,8,ab37923216e29a3e0dcc651fbc84e936cce10b07e50a01e6ff4a927509eedd3c,b1e1ec2aea460b08038c75879c34c11878627ac254e39d537316e00c282882a4,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,172,1144,3,,,,
5a7aa9425542992d025e66e4,diagnosis_replay,,,0,False,0,0,,,1,0.0,0.5,Dino Buzzati,finished,172,2,3.1469008922576904,1144,3,0,172,321,642,new,8,ab37923216e29a3e0dcc651fbc84e936cce10b07e50a01e6ff4a927509eedd3c,b1e1ec2aea460b08038c75879c34c11878627ac254e39d537316e00c282882a4,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,35,1199,1,207,2343,4,0.712680884999827,487d5d45c87beb7b69db7d7b02856a055c3308dd524ea37172a2b3e89bd4ca77,False,
5a7b2144554299042af8f6f7,full_restart,,,0,False,0,0,,,1,0.0,0.6666666666666666,Charlestown,finished,180,2,3.1469008922576904,1144,3,0,180,139,278,new,8,a7ff82c43bc002502f9d584f205539c33b75acd936de14146c89ebb0f966cdd5,0c8e110ff33903b1ea863115d81838a35414b1d7f3a2a166a000f415864dea7d,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,180,1144,3,,,,
5a7b2144554299042af8f6f7,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,1,0.0,0.6666666666666666,Charlestown,finished,180,2,3.1469008922576904,1144,3,0,180,139,278,new,8,a7ff82c43bc002502f9d584f205539c33b75acd936de14146c89ebb0f966cdd5,0c8e110ff33903b1ea863115d81838a35414b1d7f3a2a166a000f415864dea7d,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,180,1144,3,,,,
5a7b2144554299042af8f6f7,diagnosis_replay,,,0,False,0,2,,,1,0.0,0.6666666666666666,Charlestown,finished,106,1,1.8455803394317627,1160,2,2,191,139,278,new,8,3c49eb44af0891cdb1def2a79489590ab1bdc69c7996ffa059a0bf47e9a61d1c,6ab7d930c9867a135076ff931e022c26ab53ccfb773a4288f28a8ea3feb0a05e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,32,682,1,138,1842,3,0.569750385000134,442c9ba2586a09a86309996c7d899397dfaa9b76976a4f675beee9621b5f5d7e,False,
5a7be294554299294a54ab44,full_restart,,,0,False,0,0,,,0,0.0,0.0,,max_steps,393,8,6.36353874206543,5917,8,0,393,391,782,new,8,c6d8b372eb9dace0197edce3e86a03c9f386da77dd48d3eff0d9d57137a0f261,77d6b532276e43c3157b341855e122881b570b996a002bd584d16e71301963ff,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,393,5917,8,,,,
5a7be294554299294a54ab44,diagnosis_replay,,,0,False,0,2,,,1,1.0,1.0,"December 19, 1998",finished,94,1,1.5289545059204102,1086,2,2,191,391,782,new,8,6697668900ee0e6e70fddfc7867fa4c2a5e49f42ebae7055a9b560f187d71dea,78c3262c737c59e79fae4b9cd759c26f3908c491fba9b1dd9739aa0822b048ca,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,37,1566,1,131,2652,3,0.8177892970002176,acb3b2f35ef3da9f969f839006095579a19a9d7096a759d21c78ef0e995e82b5,False,
5a7be294554299294a54ab44,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,5,,,0,0.0,0.0,,max_steps,391,8,6.161217451095581,11391,8,5,634,391,782,new,8,6936b22dfbe6066cd5fc93e7b47e022832ab6460ae0f3650ba3d05233e86afe0,495821f7233e626b9202e6e175acb75b90cca72872e8d7815e4a75272114c6fb,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,391,11391,8,,,,
5a80a25d5542995d8a8ddfb7,full_restart,,,0,False,0,0,,,0,0.0,0.0,,max_steps,495,8,7.78003716468811,7166,8,0,495,479,958,new,8,d2b1f6d173e0d5a605304a7334ef8619d8b2570eb7f555ddb0d176ce69fe6a40,0698fd29aa5223a8da5a9b25a82327707c29b95e063da4f93a8e9c22e3b399a3,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,495,7166,8,,,,
5a80a25d5542995d8a8ddfb7,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,,max_steps,495,8,7.78003716468811,7166,8,0,495,479,958,new,8,d2b1f6d173e0d5a605304a7334ef8619d8b2570eb7f555ddb0d176ce69fe6a40,0698fd29aa5223a8da5a9b25a82327707c29b95e063da4f93a8e9c22e3b399a3,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,495,7166,8,,,,
5a80a25d5542995d8a8ddfb7,diagnosis_replay,,,0,False,0,0,,,0,0.0,0.0,,max_steps,495,8,7.78003716468811,7166,8,0,495,479,958,new,8,d2b1f6d173e0d5a605304a7334ef8619d8b2570eb7f555ddb0d176ce69fe6a40,0698fd29aa5223a8da5a9b25a82327707c29b95e063da4f93a8e9c22e3b399a3,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,41,1967,1,536,9133,9,0.9583070539997607,ca59ae0f47c1d8961ea3f5c543fea8a57c4057e3f56239bd2f9fea4f77d70913,False,
5a84c4135542994c784dda31,full_restart,,,0,False,0,0,,,0,0.0,0.0,"No, Yingkou and Fuding are not the same level of city. Yingkou is a prefecture-level city, while Fuding is a county-level city.",finished,147,2,2.903764009475708,768,3,0,147,183,366,new,8,27b1deb4e94b18ab87bfea53c9fa8eb70eea13700368ac6947b5f595497c2973,938d97ae048829a206eabcfe2d396ab1009a52cc633c33484efb53ba3111adc5,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,147,768,3,,,,
5a84c4135542994c784dda31,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,"No, Yingkou and Fuding are not the same level of city. Yingkou is a prefecture-level city, while Fuding is a county-level city.",finished,147,2,2.903764009475708,768,3,0,147,183,366,new,8,27b1deb4e94b18ab87bfea53c9fa8eb70eea13700368ac6947b5f595497c2973,938d97ae048829a206eabcfe2d396ab1009a52cc633c33484efb53ba3111adc5,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,147,768,3,,,,
5a84c4135542994c784dda31,diagnosis_replay,,,0,False,0,2,,,0,0.0,0.0,"No, Yingkou and Fuding are not the same level of city. Yingkou is a prefecture-level city, while Fuding is a county-level city.",finished,100,0,1.5252878665924072,354,1,2,184,183,366,new,8,278ef095f174f455ca582fb688e1b571a9ebc4ad497997e9e01c9b3d503d4887,44621ce1f1bc9aa6d3e9909a9a803e01b89c0004f15ad42f8a744c76c2e28447,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,40,575,1,140,929,2,0.6642345019999993,ec8efacf147652994f365eff26dabae05a02f3c39e44543091f1185c3c0cd2d2,False,
5a8832d355429938390d3f03,full_restart,,,0,False,0,0,,,0,0.0,0.0,Unable to retrieve the required information due to issues with the search function.,finished,290,4,4.884393692016602,2323,5,0,290,443,886,new,8,32b3f86dfd0282a739bf25e4a3e3f30bf10a635b8d66e7570af94c9dba5a2eae,61513333eb1c8720ebb12ea9f290f9ffa299c5b20731c6f2323e3f19944af21b,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,290,2323,5,,,,
5a8832d355429938390d3f03,diagnosis_replay,,,0,False,0,0,,,0,0.0,0.0,Unable to retrieve the required information due to issues with the search function.,finished,290,4,4.884393692016602,2323,5,0,290,443,886,new,8,32b3f86dfd0282a739bf25e4a3e3f30bf10a635b8d66e7570af94c9dba5a2eae,61513333eb1c8720ebb12ea9f290f9ffa299c5b20731c6f2323e3f19944af21b,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,27,1570,1,317,3893,6,0.6701431920000687,55f4208ccb59f9dc7456ba389d94dca0f82002589659f602adace34bbe24c382,False,
5a8832d355429938390d3f03,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,2,,,0,0.0,0.0,,max_steps,434,8,8.64706540107727,8960,8,2,554,443,886,new,8,b97fa90e6eebde47f61da4b703aecc6849a8af24897909437fe271a029335ba3,67db57702a9d261231a73e9881c11223c883129d431881c8f523306364ad7949,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,434,8960,8,,,,
5ab2861b554299449642c8df,full_restart,,,0,False,0,0,,,0,0.0,0.0,,max_steps,551,8,8.64706540107727,6866,8,0,551,440,880,new,8,0f29051dc8ab97daa34909c87fbe04a8a1a0d49355bef936d5561ac61c6e0f60,531bfbfaa071dc5321c6ec3a5297b70ce4cc008bbd8cfa8a94c4d817c621274e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,551,6866,8,,,,
5ab2861b554299449642c8df,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,,max_steps,551,8,8.64706540107727,6866,8,0,551,440,880,new,8,0f29051dc8ab97daa34909c87fbe04a8a1a0d49355bef936d5561ac61c6e0f60,531bfbfaa071dc5321c6ec3a5297b70ce4cc008bbd8cfa8a94c4d817c621274e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,551,6866,8,,,,
5ab2861b554299449642c8df,diagnosis_replay,,,0,False,0,0,,,0,0.0,0.0,,max_steps,551,8,8.64706540107727,6866,8,0,551,440,880,new,8,0f29051dc8ab97daa34909c87fbe04a8a1a0d49355bef936d5561ac61c6e0f60,531bfbfaa071dc5321c6ec3a5297b70ce4cc008bbd8cfa8a94c4d817c621274e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,42,2285,1,593,9151,9,1.0370678190001854,af206d6c1818c523351ab2efd9041a99ac5ff78900fa3401043b8a8bbccb28c3,False,
5ab56200554299494045ef88,full_restart,,,0,False,0,0,,,0,0.0,0.3333333333333333,1900 Summer Olympics,finished,189,2,2.9277281761169434,1029,3,0,189,421,842,new,8,892771af0db29abcd3be07692e268108675961a0f3850514f3550b59e00373c3,78fa03250bed51a44a2f97999a8248aab4ccb0d54c5806217fa597287a9a6b4e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,189,1029,3,,,,
5ab56200554299494045ef88,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,5,,,0,0.0,0.0,,max_steps,394,8,6.6787097454071045,6998,8,5,659,421,842,new,8,75bfe7915b380af645b07af79a411d4ad9c2c7fca5dbe3f1d78141a1e6c629d0,a1ea20bbf57030e1c89362aa372c1c4436de6ce85b254fe426fa8d33dd595bba,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,394,6998,8,,,,
5ab56200554299494045ef88,diagnosis_replay,,,0,False,0,7,,,0,0.0,0.3333333333333333,1900 Summer Olympics,finished,218,3,4.074134349822998,3632,4,7,587,421,842,new,8,6d424975862b8f08f893b43aa346d6d5ca49948dea0d72f07b1c309d3541e524,9da7904d55f58fbdc15b4b04fe265cfadf91f5a0aac66c886e0599689d017373,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,39,1120,1,257,4752,5,0.7569101230001252,6c1082c60d34f9db8d1d51517c9a777533b2e4f1e5e3f4682503e0fec994f24b,False,
5ab804305542995dae37ea14,full_restart,,,0,False,0,0,,,0,0.0,0.05405405405405405,"Hirsute Pursuit's songs are considered controversial because they focus on explicit themes related to homosexuality, gay sex, and the gay bear subculture, leading to their videos often being taken down from YouTube.",finished,140,1,2.193362236022949,552,2,0,140,122,244,new,8,ea66f129385b830b9fd6fe902728f18c6466afb48deb8e80f71ebfe92c6cbb89,56eddf0b3f30457d517d4d7ce1e89fe53eb075363f8d68733d6d03d9b8ba2b22,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,140,552,2,,,,
5ab804305542995dae37ea14,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.05405405405405405,"Hirsute Pursuit's songs are considered controversial because they focus on explicit themes related to homosexuality, gay sex, and the gay bear subculture, leading to their videos often being taken down from YouTube.",finished,140,1,2.193362236022949,552,2,0,140,122,244,new,8,ea66f129385b830b9fd6fe902728f18c6466afb48deb8e80f71ebfe92c6cbb89,56eddf0b3f30457d517d4d7ce1e89fe53eb075363f8d68733d6d03d9b8ba2b22,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,0,0,0,140,552,2,,,,
5ab804305542995dae37ea14,diagnosis_replay,,,0,False,0,1,,,0,0.0,0.06896551724137931,"Many of Hirsute Pursuit's songs are considered controversial due to their explicit and thematic focus on homosexuality, gay sex, and the gay bear subculture.",finished,68,0,1.0415260791778564,383,1,1,108,122,244,new,8,aa2392dbdbb7c52b71fca11969b652c869088b17bb7115cf41e60b0e228d1005,2e256e1811c6da53e93cfa8f1a41420a36d5da6e4ad1dd20ffe2faaf215cf6f8,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b03,2.0,4ee8574f78da4420b6df13221cf017a96816c7f6bbf49d5cf9196736cba32c1f,35,568,1,103,951,2,0.5903870180000013,868ea0317bb6a8675a6093abd1136b8774cc9561b38c0257497ececd1a3835b0,False,
