model_key,dataset,qid,seed,strategy,origin,n_steps,normalized_origin,execution_id,budget,prompt_sha256
mistral12b,musique,2hop__562154_69048,1,position_matched_random,0,8,0.0,3caed3f0e1b3ada00d3a7772e4bd972553f7fbe36c9ad8fda7f7776ea964d1ed,228,f53073c560837af3355799ea1c8415c309ae3ddb45449d4e8dfe56353f053209
mistral12b,musique,2hop__562154_69048,1,unc__perplexity__argmax__bt2,0,8,0.0,3caed3f0e1b3ada00d3a7772e4bd972553f7fbe36c9ad8fda7f7776ea964d1ed,228,f53073c560837af3355799ea1c8415c309ae3ddb45449d4e8dfe56353f053209
mistral12b,musique,2hop__562154_69048,2,position_matched_random,2,8,0.2857142857142857,a53954f1e31bc17377f0085c1856d850b0f5df4d6828e18268f2c94214d292ab,228,a5aae6349369c77a876030dbda3837925ee77fc04f7aad3d8ce96c5e8e2d6541
mistral12b,musique,2hop__562154_69048,2,unc__perplexity__argmax__bt2,0,8,0.0,cbdc4f08d66ff05662a012591acaca6b5706bd2717c5d9e685f5015b8aa29d0a,228,f53073c560837af3355799ea1c8415c309ae3ddb45449d4e8dfe56353f053209
mistral12b,musique,2hop__596188_297986,0,position_matched_random,2,8,0.2857142857142857,ef69cad40094aa2d2e1c74397f22795563e1bc7c25ab388d1a797196e32e82d0,216,f59eba8f9e660549326fbde7551ac95a2f9537ca8d5b53a253b54ff9e26422bf
mistral12b,musique,2hop__596188_297986,0,unc__perplexity__argmax__bt2,4,8,0.5714285714285714,2fa86f0fe8037cd0afff34a010b5aeabd07f210a6406a392bda30430ac8f834e,216,01d6027ab64af652bb7fe43ed789d05951af74a505cb9062ecec6d3cdea7fd17
mistral12b,musique,2hop__596188_297986,1,position_matched_random,0,8,0.0,b966d017c0fc97548df6991a2b3e7a0580877b08dcc6ab1425d23e41c6ea2552,216,96f0117039151f597f02354502049728466ff552390369edbecc839f6b4b881e
mistral12b,musique,2hop__596188_297986,1,unc__perplexity__argmax__bt2,4,8,0.5714285714285714,ad054bc7c518833868db3641fe4d8fb8d06f519f8ab92487f8923f1fe3541535,216,01d6027ab64af652bb7fe43ed789d05951af74a505cb9062ecec6d3cdea7fd17
mistral12b,musique,2hop__596188_297986,2,position_matched_random,0,8,0.0,1d994fc49174ac74226fa7808c52211c758a0f3d7a0c466858b76cc0f8e0987d,216,96f0117039151f597f02354502049728466ff552390369edbecc839f6b4b881e
mistral12b,musique,2hop__596188_297986,2,unc__perplexity__argmax__bt2,4,8,0.5714285714285714,0cdddaceac4ead9fc46efd5bfa007d41cb551014a45f70fdc3dc2bb8d8b29e14,216,01d6027ab64af652bb7fe43ed789d05951af74a505cb9062ecec6d3cdea7fd17
mistral12b,musique,2hop__605207_135019,0,position_matched_random,0,8,0.0,e80d3ef93d521ed425b3468316ac1669993a3c869fa6546ecb2bc6afdcc16d2b,257,8698a5439b9c1dabefde21d9bdb0bc28fd2e9589ed1db4d11c956c98b0edb57e
mistral12b,musique,2hop__605207_135019,0,unc__perplexity__argmax__bt2,2,8,0.2857142857142857,426070d5d128065568813bb86d6f48dd32955f921cbbc20a3b31ddee5f5bb91b,257,8547b29ef3af763eee94525da42bad97ad1654ddc85bc9e1b476def5efffcbb6
mistral12b,musique,2hop__605207_135019,1,position_matched_random,0,8,0.0,4123aaab8801660dc76bb1c599548c3fcf13e7de86c53430e85de4da2d875e90,257,8698a5439b9c1dabefde21d9bdb0bc28fd2e9589ed1db4d11c956c98b0edb57e
mistral12b,musique,2hop__605207_135019,1,unc__perplexity__argmax__bt2,2,8,0.2857142857142857,fe44ddfd789f5248a07f96a4c2c0965f2e91e5d7071bcb6596c7c2f04ff6d103,257,8547b29ef3af763eee94525da42bad97ad1654ddc85bc9e1b476def5efffcbb6
mistral12b,musique,2hop__605207_135019,2,position_matched_random,0,8,0.0,441a746c88f4a668613384b74a5f3e0d43ee7aef615a3a64cdaa8968437b1696,257,8698a5439b9c1dabefde21d9bdb0bc28fd2e9589ed1db4d11c956c98b0edb57e
mistral12b,musique,2hop__605207_135019,2,unc__perplexity__argmax__bt2,2,8,0.2857142857142857,ea821e9b79dd000970abeac3650e4fc1b5a2d8369dcdc0d6603712f62c54d52e,257,8547b29ef3af763eee94525da42bad97ad1654ddc85bc9e1b476def5efffcbb6
mistral12b,musique,2hop__606439_127399,0,position_matched_random,1,3,0.5,6d9bebf688058fcdae9f892cfb2baa49ae7bc192b0287884bb45046d8c869dec,108,e80a698b1b0324434248927bea7816c0022e4d6108c16743cca3d07b28e575e1
mistral12b,musique,2hop__606439_127399,0,unc__perplexity__argmax__bt2,0,3,0.0,ce5ca06fbc1ed356df5013f292ca2aea2af99a1e56ce0baff99ff76c5d471c1e,108,dd81d153258b8db1a22416fdb47705a896f9934ecbc73c70dd4d6152f8a1dd32
mistral12b,musique,2hop__606439_127399,1,position_matched_random,0,3,0.0,e6b0e2b64ae59ff60662bd2798a2d2adf621f5b217ecfc55d2315eb9d28331cf,108,dd81d153258b8db1a22416fdb47705a896f9934ecbc73c70dd4d6152f8a1dd32
mistral12b,musique,2hop__606439_127399,1,unc__perplexity__argmax__bt2,0,3,0.0,e6b0e2b64ae59ff60662bd2798a2d2adf621f5b217ecfc55d2315eb9d28331cf,108,dd81d153258b8db1a22416fdb47705a896f9934ecbc73c70dd4d6152f8a1dd32
mistral12b,musique,2hop__606439_127399,2,position_matched_random,1,3,0.5,3366346b76ae720bc348d89ba07644170c61c49e79483b883256ba229d30febb,108,e80a698b1b0324434248927bea7816c0022e4d6108c16743cca3d07b28e575e1
mistral12b,musique,2hop__606439_127399,2,unc__perplexity__argmax__bt2,0,3,0.0,7870056e703471c66bc5fcca646790f851358483007f1ae615de0e72cfed5db7,108,dd81d153258b8db1a22416fdb47705a896f9934ecbc73c70dd4d6152f8a1dd32
mistral12b,musique,2hop__61714_89309,0,position_matched_random,2,8,0.2857142857142857,17dd32451084dae00ac15a2b600b7951203e897017b477e94e82daae7560b1d5,368,9459f3a72557fe3bf3953f15c4604c974afce0d04c98b8299e020b78470a3f2b
mistral12b,musique,2hop__61714_89309,0,unc__perplexity__argmax__bt2,1,8,0.14285714285714285,3f01ca50b76b2ac296e27b949cbe3da9e90e45bcb003d390cfa62cf0fb8456a0,368,31322f62bb6db485fd5deb42f896211fc91def4022a02513e84b584f088d1cbc
mistral12b,musique,2hop__61714_89309,1,position_matched_random,0,8,0.0,b962d496b91518198cbf34d7005a79ff800ec11f2b5fb17a98e7a5d4cdea8fc7,368,c363ce5d8952f89be60cae526e0e16bf488045d80299b356a769209805ad7fe3
mistral12b,musique,2hop__61714_89309,1,unc__perplexity__argmax__bt2,1,8,0.14285714285714285,d28c7d3698065a12dda4c3350fc051389a2ebbe1e98f2726dc6372e8ce915c01,368,31322f62bb6db485fd5deb42f896211fc91def4022a02513e84b584f088d1cbc
mistral12b,musique,2hop__61714_89309,2,position_matched_random,4,8,0.5714285714285714,5d6d30a8ea3cb1d1231091723a4dd1ddecf54567df2ddc8562b59eec2214bc92,368,2a75ff0dd5801a5b734b773f1996ff6cc27d26606b98fe1c3756fe455abfbcb9
mistral12b,musique,2hop__61714_89309,2,unc__perplexity__argmax__bt2,1,8,0.14285714285714285,4e2756c3e9fb46c1194c7e2dbd254295528af96991ce39f13e55f7d9251b6ac1,368,31322f62bb6db485fd5deb42f896211fc91def4022a02513e84b584f088d1cbc
mistral12b,musique,2hop__62311_62279,0,position_matched_random,2,4,0.6666666666666666,6ffb9e798aa43db90763de8189cad2cef42a105573970548e0d44c96a5ddc077,156,879cf90312ba770e5ba44f78f86b11fe9e885cb4b282a0b0d06d3a894d0b1010
mistral12b,musique,2hop__62311_62279,0,unc__perplexity__argmax__bt2,0,4,0.0,8a2ee906ad6526b013dd01c6558803dbad645cc7b2f2e618cc373bf173679493,156,0fc8b23d345b999e99668f9b5b90aab4113c02b025d22bd3be0751d6df746999
mistral12b,musique,2hop__62311_62279,1,position_matched_random,1,4,0.3333333333333333,be5058ecbc2affee5d6683c39025707e4d037961ef6a37f6e9903ba663004cdf,156,0eea710b43a9b59c67c5681213bf5bdc3a39d6d5fa2b5d8279160e1bec22541b
mistral12b,musique,2hop__62311_62279,1,unc__perplexity__argmax__bt2,0,4,0.0,653ea2cc2ba16545393aeec4d6a17561600f25fa9cb1fd4a508584035343cc7e,156,0fc8b23d345b999e99668f9b5b90aab4113c02b025d22bd3be0751d6df746999
mistral12b,musique,2hop__62311_62279,2,position_matched_random,0,4,0.0,d404431c0fb7550347fb4003b0f80afb16c39d271c6cf3f9ce5776a15442e10c,156,0fc8b23d345b999e99668f9b5b90aab4113c02b025d22bd3be0751d6df746999
mistral12b,musique,2hop__62311_62279,2,unc__perplexity__argmax__bt2,0,4,0.0,d404431c0fb7550347fb4003b0f80afb16c39d271c6cf3f9ce5776a15442e10c,156,0fc8b23d345b999e99668f9b5b90aab4113c02b025d22bd3be0751d6df746999
mistral12b,musique,2hop__661847_288421,0,position_matched_random,0,5,0.0,6ce8015df9358e9a9d1e90c4d5ad64f0d728da54ab8de9325136865c4fb3f15f,149,44f5e809647291220cbed6aa5f59d627d6e6e2d15fe88b2fa9351eb2a47eaadf
mistral12b,musique,2hop__661847_288421,0,unc__perplexity__argmax__bt2,0,5,0.0,6ce8015df9358e9a9d1e90c4d5ad64f0d728da54ab8de9325136865c4fb3f15f,149,44f5e809647291220cbed6aa5f59d627d6e6e2d15fe88b2fa9351eb2a47eaadf
mistral12b,musique,2hop__661847_288421,1,position_matched_random,0,5,0.0,f0fe52b3085b1af6e8971ea859bd2ffca1cbd996ef1f025eb1c90690c7cc4c14,149,44f5e809647291220cbed6aa5f59d627d6e6e2d15fe88b2fa9351eb2a47eaadf
mistral12b,musique,2hop__661847_288421,1,unc__perplexity__argmax__bt2,0,5,0.0,f0fe52b3085b1af6e8971ea859bd2ffca1cbd996ef1f025eb1c90690c7cc4c14,149,44f5e809647291220cbed6aa5f59d627d6e6e2d15fe88b2fa9351eb2a47eaadf
mistral12b,musique,2hop__661847_288421,2,position_matched_random,0,5,0.0,8e0c7283cd421422d07629f65e6e0d41d6aa589bde89e0057a504ff6a96aedeb,149,44f5e809647291220cbed6aa5f59d627d6e6e2d15fe88b2fa9351eb2a47eaadf
mistral12b,musique,2hop__661847_288421,2,unc__perplexity__argmax__bt2,0,5,0.0,8e0c7283cd421422d07629f65e6e0d41d6aa589bde89e0057a504ff6a96aedeb,149,44f5e809647291220cbed6aa5f59d627d6e6e2d15fe88b2fa9351eb2a47eaadf
mistral12b,musique,2hop__71294_494136,0,position_matched_random,0,4,0.0,63603d426418cb66b5d158be369baf647f2a0f6fe051467bc90a0cd824c7d88c,120,de5f75908526db6f7ad3e4ed5956f355072dfbb41812ed057cc6dc8e21c1a9d7
mistral12b,musique,2hop__71294_494136,0,unc__perplexity__argmax__bt2,0,4,0.0,63603d426418cb66b5d158be369baf647f2a0f6fe051467bc90a0cd824c7d88c,120,de5f75908526db6f7ad3e4ed5956f355072dfbb41812ed057cc6dc8e21c1a9d7
mistral12b,musique,2hop__71294_494136,1,position_matched_random,0,4,0.0,1b1b6f66199b884bb0e00841df37bb261fc3227a7077027a7833709ed1e1ae4a,120,de5f75908526db6f7ad3e4ed5956f355072dfbb41812ed057cc6dc8e21c1a9d7
mistral12b,musique,2hop__71294_494136,1,unc__perplexity__argmax__bt2,0,4,0.0,1b1b6f66199b884bb0e00841df37bb261fc3227a7077027a7833709ed1e1ae4a,120,de5f75908526db6f7ad3e4ed5956f355072dfbb41812ed057cc6dc8e21c1a9d7
mistral12b,musique,2hop__71294_494136,2,position_matched_random,1,4,0.3333333333333333,7493056bf9d1ea61562f755353d8c4de2618b26deec37696773bad105869ac13,120,0abccfce8d31eee30723e82dcc744e2c950faf78fd36ed7520c691ab9ee8a48e
mistral12b,musique,2hop__71294_494136,2,unc__perplexity__argmax__bt2,0,4,0.0,d0cbe11a1745075c2085bb7d80f866d4f116a9674730e93c0ffbf6b2ca40c294,120,de5f75908526db6f7ad3e4ed5956f355072dfbb41812ed057cc6dc8e21c1a9d7
mistral12b,musique,2hop__768312_814677,0,position_matched_random,0,3,0.0,37edae78d0b39737a8cfd6fafc970bd51167c3d76491c79963a35a3ba98e0232,103,f047bed3dfc3f52c40a6bd4ca1499b5ba159ad5033deccf48e20949b538b7f38
mistral12b,musique,2hop__768312_814677,0,unc__perplexity__argmax__bt2,0,3,0.0,37edae78d0b39737a8cfd6fafc970bd51167c3d76491c79963a35a3ba98e0232,103,f047bed3dfc3f52c40a6bd4ca1499b5ba159ad5033deccf48e20949b538b7f38
mistral12b,musique,2hop__768312_814677,1,position_matched_random,1,3,0.5,49e59b7cd5725457d12b6fa99f53037b0aeb2cf982c2b95a66e21282aa235b98,103,ff7a12765fdf8c452e0172ec752f4ab9628ac7e6c06e4e583ab51bdede0cd3bc
mistral12b,musique,2hop__768312_814677,1,unc__perplexity__argmax__bt2,0,3,0.0,3667e863a7fbeccfae0c103f93dea4a5cf5133686e22db2168fd94698ccf32fd,103,f047bed3dfc3f52c40a6bd4ca1499b5ba159ad5033deccf48e20949b538b7f38
mistral12b,musique,2hop__768312_814677,2,position_matched_random,1,3,0.5,59feb8a74d99f1dcf7d2cf318c775161db37e9362349e080c5575270c6fb4abc,103,ff7a12765fdf8c452e0172ec752f4ab9628ac7e6c06e4e583ab51bdede0cd3bc
mistral12b,musique,2hop__768312_814677,2,unc__perplexity__argmax__bt2,0,3,0.0,113672238348135ff8f22d4207e4a87e1ce70340f8b5e92295052e83b57ee3ae,103,f047bed3dfc3f52c40a6bd4ca1499b5ba159ad5033deccf48e20949b538b7f38
mistral12b,musique,2hop__789398_74735,0,position_matched_random,1,3,0.5,2ced7adb642e1b7fe5eaaa35536c08ab23cfb72371ce6b47df122d7a250d7cea,75,f869af4aa6cd4a22ed0bff832d43d0ab23143f1bf85399fdcf54ed5a65d4ce36
mistral12b,musique,2hop__789398_74735,0,unc__perplexity__argmax__bt2,0,3,0.0,6e876802b45d748749a3cfa1940cd8924cbc602e517c9ad253cab066f699b570,75,97fc8fae99c025077fd6f07d765c36edf69e933f03cd3503e25a5b2dfa247b7b
mistral12b,musique,2hop__789398_74735,1,position_matched_random,1,3,0.5,b55a9041c21e6f4789947347b1fdd2c83b7ecf3c9f88cdc3ac486f06d73c4bdc,75,f869af4aa6cd4a22ed0bff832d43d0ab23143f1bf85399fdcf54ed5a65d4ce36
mistral12b,musique,2hop__789398_74735,1,unc__perplexity__argmax__bt2,0,3,0.0,c8ab5db4b0f203c29133d827af53440a620edf50ca2d7132379085baa8ab3ff9,75,97fc8fae99c025077fd6f07d765c36edf69e933f03cd3503e25a5b2dfa247b7b
mistral12b,musique,2hop__789398_74735,2,position_matched_random,0,3,0.0,6641856050492accc449eb83a2adcbca166bfef2d4966c0114c25f2830a6e619,75,97fc8fae99c025077fd6f07d765c36edf69e933f03cd3503e25a5b2dfa247b7b
mistral12b,musique,2hop__789398_74735,2,unc__perplexity__argmax__bt2,0,3,0.0,6641856050492accc449eb83a2adcbca166bfef2d4966c0114c25f2830a6e619,75,97fc8fae99c025077fd6f07d765c36edf69e933f03cd3503e25a5b2dfa247b7b
mistral12b,musique,2hop__817096_15463,0,position_matched_random,0,4,0.0,4ddf4cdeddc33e82a01707937050ac254f9a499d8db57317bdb462ef0f4e664b,90,23e8a17486f97ca258c139d1a11133ac3ededd172b1c6e38965e1e0cf85b3465
mistral12b,musique,2hop__817096_15463,0,unc__perplexity__argmax__bt2,0,4,0.0,4ddf4cdeddc33e82a01707937050ac254f9a499d8db57317bdb462ef0f4e664b,90,23e8a17486f97ca258c139d1a11133ac3ededd172b1c6e38965e1e0cf85b3465
mistral12b,musique,2hop__817096_15463,1,position_matched_random,1,4,0.3333333333333333,89bc11de729f31d6a8b8dbd15efc43a3895c2717d3e9bbdb85da277f256c8cca,90,f4a4888f1f2590b65ea149d91e040e07050fb7a7616e95304bf820df936c6c2a
mistral12b,musique,2hop__817096_15463,1,unc__perplexity__argmax__bt2,0,4,0.0,39535454b3d9d8dea35c817b840a914bb42774d3c8e16e765498643537652e7d,90,23e8a17486f97ca258c139d1a11133ac3ededd172b1c6e38965e1e0cf85b3465
mistral12b,musique,2hop__817096_15463,2,position_matched_random,1,4,0.3333333333333333,51a64ac3bf98ed29d9e890f90be13dc9a0b499cadc6c91059481c780f295abfe,90,f4a4888f1f2590b65ea149d91e040e07050fb7a7616e95304bf820df936c6c2a
mistral12b,musique,2hop__817096_15463,2,unc__perplexity__argmax__bt2,0,4,0.0,bdf03fe806180f8a236cf29544726a98801324ee38c6c2339a98de2671d1cd24,90,23e8a17486f97ca258c139d1a11133ac3ededd172b1c6e38965e1e0cf85b3465
mistral12b,musique,2hop__85463_50252,0,position_matched_random,2,8,0.2857142857142857,08ea873519605b45a64251f8819a50867f80d60675a12d3e20ffaaa19e03dafc,232,1219f8f5e95d3816a2736251462d718163fa53e06f06fecfd131e0861d1e63cf
mistral12b,musique,2hop__85463_50252,0,unc__perplexity__argmax__bt2,0,8,0.0,84675f20da33f6471968b622e2b4eb05b2f0bf1762003f47533f7d6e96925123,232,a0018afbca65db9a92afcb4de76f8ae550859ce22fe0abf9bf7e0cd93a85e929
mistral12b,musique,2hop__85463_50252,1,position_matched_random,0,8,0.0,a608d60737e082df2dccf6b81d555345c9d60a20ecb0b89bb802adffed40dc88,232,a0018afbca65db9a92afcb4de76f8ae550859ce22fe0abf9bf7e0cd93a85e929
mistral12b,musique,2hop__85463_50252,1,unc__perplexity__argmax__bt2,0,8,0.0,a608d60737e082df2dccf6b81d555345c9d60a20ecb0b89bb802adffed40dc88,232,a0018afbca65db9a92afcb4de76f8ae550859ce22fe0abf9bf7e0cd93a85e929
mistral12b,musique,2hop__85463_50252,2,position_matched_random,2,8,0.2857142857142857,6e01621cbcb277e8a68ccba27f4a6909bd25a90d34b2a16beb389289d30b7153,232,1219f8f5e95d3816a2736251462d718163fa53e06f06fecfd131e0861d1e63cf
mistral12b,musique,2hop__85463_50252,2,unc__perplexity__argmax__bt2,0,8,0.0,8437de0c02b3f5765c583c43243168740b9d99db59bc760dcc010d6ef3b6ea82,232,a0018afbca65db9a92afcb4de76f8ae550859ce22fe0abf9bf7e0cd93a85e929
mistral12b,musique,2hop__864201_80026,0,position_matched_random,1,3,0.5,236dfd17772d9733fa60fcc661a4dcb95d9afeda7fea58db664fa817c1acceb7,83,d2842ed61f268c49c4a42b973654e4ed7861e644f69da1c889a886ab263899c1
mistral12b,musique,2hop__864201_80026,0,unc__perplexity__argmax__bt2,0,3,0.0,63baef3a3ecb327bc9a1991385eeabcee9c8c30bff5353924043ce0e071e229c,83,dc656f1af0f9368f12693ab5041090f923ee09bfbf96375eb7f35f726aaceeb8
mistral12b,musique,2hop__864201_80026,1,position_matched_random,0,3,0.0,8154b9b9317767b5b85b1d5ccbd58d7bb9b83ddb8bc3a36be63f4a62d2230c80,83,dc656f1af0f9368f12693ab5041090f923ee09bfbf96375eb7f35f726aaceeb8
mistral12b,musique,2hop__864201_80026,1,unc__perplexity__argmax__bt2,0,3,0.0,8154b9b9317767b5b85b1d5ccbd58d7bb9b83ddb8bc3a36be63f4a62d2230c80,83,dc656f1af0f9368f12693ab5041090f923ee09bfbf96375eb7f35f726aaceeb8
mistral12b,musique,2hop__864201_80026,2,position_matched_random,1,3,0.5,618c1ae40cd5cc4c5a047147ba148c33d94c931e8b17bd00b5a71d2ee6f10c3e,83,d2842ed61f268c49c4a42b973654e4ed7861e644f69da1c889a886ab263899c1
mistral12b,musique,2hop__864201_80026,2,unc__perplexity__argmax__bt2,0,3,0.0,21dd217af6512126208f2a3c18758fb6ab0fc5950ca61371144f593954df8b29,83,dc656f1af0f9368f12693ab5041090f923ee09bfbf96375eb7f35f726aaceeb8
mistral12b,musique,2hop__91021_19033,0,position_matched_random,0,5,0.0,bf909466bdd4e2915d674645d4b7652cd4a8be26eb46bdf3a4dc5773b33aca77,164,6f6852a1f35e92e9d43729c834793af60e440b06abb47139a2257f1b5137f62b
mistral12b,musique,2hop__91021_19033,0,unc__perplexity__argmax__bt2,1,5,0.25,1f5247f34746b78dd585830bea4e139a9dca95d5e37ea79d4b8bbd1f3b995476,164,728ee6666070e3c3f0d58f13bf59214e32e739a9421be174180c52c7b80603c1
mistral12b,musique,2hop__91021_19033,1,position_matched_random,2,5,0.5,5890598d6f88abd2fa956404672e008377dc8855ff118b902235321d815d4946,164,ccbc4b542e06e4ca115ae9734419a63a2d372812fefee1ea32e85d901f526dd1
mistral12b,musique,2hop__91021_19033,1,unc__perplexity__argmax__bt2,1,5,0.25,7751d2de296743c671fbca332ea86537ab6a2d8860ca3e71bed07e0c0b56540d,164,728ee6666070e3c3f0d58f13bf59214e32e739a9421be174180c52c7b80603c1
mistral12b,musique,2hop__91021_19033,2,position_matched_random,0,5,0.0,90cf81351699c23bcd2ef4bbc310618223fc04c1058dbb11723fa25c962d7843,164,6f6852a1f35e92e9d43729c834793af60e440b06abb47139a2257f1b5137f62b
mistral12b,musique,2hop__91021_19033,2,unc__perplexity__argmax__bt2,1,5,0.25,bb8fb9adf7ffe8c9db393fdb0c2a3b004af5e1dc8521978a81265c4216c7e887,164,728ee6666070e3c3f0d58f13bf59214e32e739a9421be174180c52c7b80603c1
mistral12b,musique,2hop__95970_456836,0,position_matched_random,1,3,0.5,638331c4722e31e6ff62063a458e5080ea79a7f9b6bcb3fcfb1d76231da7acfa,84,f23ec20e7db7cb7094f3b29036d3345a30a491e96fd51be886ca2ffcd8dcd97c
mistral12b,musique,2hop__95970_456836,0,unc__perplexity__argmax__bt2,0,3,0.0,a25a2c36e68918a477cc9d49f9e4632ee8321267b5da0f02f0f949d5df2557cf,84,e2139d1ffacd5fdbfe68350911005cc2fd52df079858567e824b6f789b2b058f
mistral12b,musique,2hop__95970_456836,1,position_matched_random,1,3,0.5,f6a94f2bae5af3502c0295364ddf85d17ef041a2276e996744120dfa4c237eee,84,f23ec20e7db7cb7094f3b29036d3345a30a491e96fd51be886ca2ffcd8dcd97c
mistral12b,musique,2hop__95970_456836,1,unc__perplexity__argmax__bt2,0,3,0.0,d19889322d402a9fbb7509323df3ac0182be217cf7ebe54e1d5217cd3d593cbb,84,e2139d1ffacd5fdbfe68350911005cc2fd52df079858567e824b6f789b2b058f
mistral12b,musique,2hop__95970_456836,2,position_matched_random,0,3,0.0,3701df06d33e383fc0c955df6148ccb880f08592a28d4b099c0b60e4e1143850,84,e2139d1ffacd5fdbfe68350911005cc2fd52df079858567e824b6f789b2b058f
mistral12b,musique,2hop__95970_456836,2,unc__perplexity__argmax__bt2,0,3,0.0,3701df06d33e383fc0c955df6148ccb880f08592a28d4b099c0b60e4e1143850,84,e2139d1ffacd5fdbfe68350911005cc2fd52df079858567e824b6f789b2b058f
mistral12b,musique,3hop1__105126_443779_52195,0,position_matched_random,0,3,0.0,34b930114898f4ea2e02fcf2c026551396d32bee7f26f44f38769499c823b56b,115,3770d544f2f7846f1a0db1c4d3c218200ba5d73750bfc16ca791ec0777b06e06
mistral12b,musique,3hop1__105126_443779_52195,0,unc__perplexity__argmax__bt2,0,3,0.0,34b930114898f4ea2e02fcf2c026551396d32bee7f26f44f38769499c823b56b,115,3770d544f2f7846f1a0db1c4d3c218200ba5d73750bfc16ca791ec0777b06e06
mistral12b,musique,3hop1__105126_443779_52195,1,position_matched_random,1,3,0.5,33e6c8a13651f5a73e126b1a6e055d04c5d1af9e3b83748a4fc194a0da860416,115,09f9c5d0aef1e2645b88394c1ab829cd6786fcb8458f3c3ce2b080f5e74ababe
mistral12b,musique,3hop1__105126_443779_52195,1,unc__perplexity__argmax__bt2,0,3,0.0,36baa35d6490f758c0e127d93c1fb06d06a2e94f1032c6bae10622ac314bd144,115,3770d544f2f7846f1a0db1c4d3c218200ba5d73750bfc16ca791ec0777b06e06
mistral12b,musique,3hop1__105126_443779_52195,2,position_matched_random,0,3,0.0,5fe8ce274e5b1565172afc13990c4abad58817cc828a717fa3844c3b1542cb62,115,3770d544f2f7846f1a0db1c4d3c218200ba5d73750bfc16ca791ec0777b06e06
mistral12b,musique,3hop1__105126_443779_52195,2,unc__perplexity__argmax__bt2,0,3,0.0,5fe8ce274e5b1565172afc13990c4abad58817cc828a717fa3844c3b1542cb62,115,3770d544f2f7846f1a0db1c4d3c218200ba5d73750bfc16ca791ec0777b06e06
mistral12b,musique,3hop1__106847_160713_77246,0,position_matched_random,0,3,0.0,664288a12e7ecac04ff5f6a7495e37b511cd22970eb50a851153c09bebdf52a8,82,020f9ac462121d5fe9b8394b4038b5d7eb3fe80d598696ecba519454bd1861ce
mistral12b,musique,3hop1__106847_160713_77246,0,unc__perplexity__argmax__bt2,0,3,0.0,664288a12e7ecac04ff5f6a7495e37b511cd22970eb50a851153c09bebdf52a8,82,020f9ac462121d5fe9b8394b4038b5d7eb3fe80d598696ecba519454bd1861ce
mistral12b,musique,3hop1__106847_160713_77246,1,position_matched_random,0,3,0.0,3aa5b7d575ffc8a25b66e1d1974def7c6b85bb124f3f429052d07ad7a4ba76f8,82,020f9ac462121d5fe9b8394b4038b5d7eb3fe80d598696ecba519454bd1861ce
mistral12b,musique,3hop1__106847_160713_77246,1,unc__perplexity__argmax__bt2,0,3,0.0,3aa5b7d575ffc8a25b66e1d1974def7c6b85bb124f3f429052d07ad7a4ba76f8,82,020f9ac462121d5fe9b8394b4038b5d7eb3fe80d598696ecba519454bd1861ce
mistral12b,musique,3hop1__106847_160713_77246,2,position_matched_random,0,3,0.0,f614b65da751c470b32c4445baf96750346d7b1fc3560ee8e2d227b57f6037b9,82,020f9ac462121d5fe9b8394b4038b5d7eb3fe80d598696ecba519454bd1861ce
mistral12b,musique,3hop1__106847_160713_77246,2,unc__perplexity__argmax__bt2,0,3,0.0,f614b65da751c470b32c4445baf96750346d7b1fc3560ee8e2d227b57f6037b9,82,020f9ac462121d5fe9b8394b4038b5d7eb3fe80d598696ecba519454bd1861ce
mistral12b,musique,3hop1__107540_720914_27537,0,position_matched_random,0,8,0.0,d8378a1674082fe733da4bd80272aabd58083a37603f3b88bdc58765ce06282d,230,9a5f4557df7b569e80041b7482a436f340cee9ae603be20c27e47017313a10a7
mistral12b,musique,3hop1__107540_720914_27537,0,unc__perplexity__argmax__bt2,0,8,0.0,d8378a1674082fe733da4bd80272aabd58083a37603f3b88bdc58765ce06282d,230,9a5f4557df7b569e80041b7482a436f340cee9ae603be20c27e47017313a10a7
mistral12b,musique,3hop1__107540_720914_27537,1,position_matched_random,0,8,0.0,78a21b1c3c4f95ed7b4ec05718c9f608685f71aceec64a5e960088a8ef5f67ca,230,9a5f4557df7b569e80041b7482a436f340cee9ae603be20c27e47017313a10a7
mistral12b,musique,3hop1__107540_720914_27537,1,unc__perplexity__argmax__bt2,0,8,0.0,78a21b1c3c4f95ed7b4ec05718c9f608685f71aceec64a5e960088a8ef5f67ca,230,9a5f4557df7b569e80041b7482a436f340cee9ae603be20c27e47017313a10a7
mistral12b,musique,3hop1__107540_720914_27537,2,position_matched_random,0,8,0.0,9293d321bbba64f02bbd8d7517c32aa7de0107a64a52a5b1a9abae934a741ad0,230,9a5f4557df7b569e80041b7482a436f340cee9ae603be20c27e47017313a10a7
mistral12b,musique,3hop1__107540_720914_27537,2,unc__perplexity__argmax__bt2,0,8,0.0,9293d321bbba64f02bbd8d7517c32aa7de0107a64a52a5b1a9abae934a741ad0,230,9a5f4557df7b569e80041b7482a436f340cee9ae603be20c27e47017313a10a7
mistral12b,musique,3hop1__132795_40769_64047,0,position_matched_random,0,8,0.0,181efb2d56e28b7ca2646eb3af132fb57ad46f3dfb678678eab3ce582119a0da,332,0fd7eccf3060339415270b43aaa2119b30c4d6ff1d4784d5bb0a75ffca0c7de8
